263.1781005859375,136.34568786621094,633.9153442382812,472.630126953125
0.0,0.0,474.30792236328125,478.0620422363281
229.9678955078125,1.27197265625,637.8345336914062,480.0
143.7435302734375,0.875091552734375,640.0,480.0
198.0772705078125,0.101104736328125,635.938720703125,480.0
211.98956298828125,0.910369873046875,636.7509765625,480.0
263.5714111328125,2.489593505859375,637.4207763671875,478.90765380859375
238.4490966796875,0.0,631.478759765625,480.0
0.4554443359375,2.1761474609375,280.49163818359375,478.5072021484375
28.17388916015625,0.0,639.0404052734375,480.0
0.0,0.858184814453125,370.5822448730469,480.0
